timestamp,cpu_pct,mem_pct,net_in_kbps,net_out_kbps,disk_io_ops,latency_ms,errors_5xx,queue_depth,build_number
47640,35.63,72.25,1302.4,490.7,397,18.13,0,139.4,1042
47670,30.96,72.04,1058.1,261.4,438,11.96,0,140.0,1042
47700,34.01,72.36,949.8,391.7,432,11.60,0,140.0,1042
47730,29.32,72.28,1286.1,488.6,353,10.06,0,140.0,1042
47760,31.18,72.41,1117.1,434.3,423,17.60,0,140.0,1042
47790,32.07,72.92,1106.0,471.8,377,17.31,0,140.0,1042
47820,33.76,72.89,1004.5,321.7,369,18.45,1,139.8,1042
47850,31.04,73.39,901.6,265.7,346,12.87,0,138.7,1042
47880,27.89,73.84,1301.4,522.9,459,8.07,0,137.9,1042
47910,27.85,74.25,1071.3,308.8,401,14.51,0,138.9,1042
47940,29.49,73.90,926.8,294.7,362,16.66,0,140.0,1042
47970,34.39,73.60,1345.9,414.4,426,11.97,0,140.0,1042
48000,34.23,73.28,1250.2,323.7,419,17.55,1,140.0,1042
48030,30.62,73.30,1348.5,521.1,334,14.13,0,139.4,1042
48060,28.11,73.27,1088.3,352.4,388,15.75,0,140.0,1042
48090,30.85,73.33,1252.0,343.9,410,14.24,0,139.2,1042
48120,31.81,73.04,1053.1,304.3,412,14.40,0,138.4,1042
48150,31.25,73.04,1032.8,343.3,320,17.60,0,138.8,1042
48180,29.85,73.26,1113.7,411.6,298,10.64,0,139.3,1042
48210,30.71,72.96,958.3,254.1,294,14.21,0,139.7,1042
48240,28.30,72.71,1183.8,446.1,324,14.63,0,140.0,1042
48270,28.77,73.05,1206.0,342.9,312,15.94,1,140.0,1042
48300,24.55,72.79,1031.3,360.5,324,6.29,0,140.0,1042
48330,24.70,72.96,1034.5,342.0,360,7.89,0,139.8,1042
48360,23.51,73.23,1221.5,395.9,265,5.16,0,138.8,1042
48390,24.07,73.70,885.9,287.2,250,5.79,0,139.8,1042
48420,26.78,74.18,845.9,362.0,227,8.48,0,140.0,1042
48450,27.49,74.32,943.7,285.9,288,9.17,0,140.0,1042
48480,19.86,74.78,1285.6,355.4,227,10.03,0,139.0,1042
48510,19.25,75.25,1126.7,368.6,210,2.86,0,138.0,1042
48540,26.19,75.70,957.7,389.6,220,11.58,0,137.5,1042
48570,24.84,75.66,1315.1,517.7,309,12.12,0,137.8,1042
48600,23.10,75.84,1251.8,467.2,173,5.62,0,138.1,1042
48630,23.52,75.67,1155.6,400.1,261,7.91,0,138.1,1042
48660,19.23,75.40,1284.3,347.4,171,9.81,0,137.7,1042
48690,18.91,75.27,1018.5,328.7,235,2.35,0,138.0,1042
48720,16.14,75.43,1144.5,341.7,211,1.85,0,137.7,1042
48750,15.32,75.52,1073.3,385.3,247,2.48,0,138.8,1042
48780,19.78,75.29,810.9,262.1,183,4.59,1,138.2,1042
48810,14.93,75.73,898.7,348.6,233,2.15,0,138.2,1042
48840,19.77,75.49,963.7,385.7,159,6.80,0,139.3,1042
48870,15.95,75.62,1111.1,400.9,134,6.61,0,139.1,1042
48900,16.36,75.81,787.8,277.6,216,7.17,0,138.2,1042
48930,17.44,76.14,981.1,269.1,187,2.21,0,138.5,1042
48960,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
48990,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
49020,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
49050,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
49080,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
49110,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
49140,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
49170,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
49200,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
49230,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
49260,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
49290,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
49320,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
49350,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
49380,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
49410,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
49440,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
49470,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
49500,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
49530,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
49560,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
49590,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
49620,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
49650,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
49680,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
49710,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
49740,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
49770,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
49800,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
49830,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
49860,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
49890,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
49920,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
49950,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
49980,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
50010,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
50040,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
50070,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
50100,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
50130,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
50160,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
50190,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
50220,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
50250,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
50280,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
50310,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
50340,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
50370,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
50400,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
50430,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
50460,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
50490,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
50520,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
50550,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
50580,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
50610,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
50640,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
50670,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
50700,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
50730,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
50760,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
50790,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
50820,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
50850,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
50880,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
50910,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
50940,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
50970,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
51000,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
51030,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
51060,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
51090,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
51120,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
51150,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
51180,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
51210,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
51240,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
51270,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
51300,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
51330,13.04,75.97,890.9,341.2,94,1.00,0,138.3,1042
51360,24.64,83.43,814.5,205.3,463,8.65,0,131.1,1042
51390,24.65,83.66,1063.6,370.8,356,9.57,0,131.4,1042
51420,28.76,84.19,837.3,305.8,378,16.14,0,131.6,1042
51450,23.70,84.58,767.2,321.4,339,11.74,0,130.6,1042
51480,29.25,84.87,990.4,313.2,445,14.94,0,129.4,1042
51510,29.57,84.69,900.5,281.3,327,11.98,0,129.6,1042
51540,22.56,84.38,837.6,320.8,415,10.09,0,130.2,1042
51570,28.66,84.53,918.5,232.5,377,14.80,0,130.8,1042
51600,22.66,84.83,992.6,262.5,421,8.34,0,131.0,1042
51630,22.29,85.21,748.8,222.5,306,9.04,0,130.2,1042
51660,25.96,85.67,834.7,258.0,348,10.58,0,131.3,1042
51690,25.57,85.86,1110.7,387.1,364,9.28,0,132.4,1042
51720,22.89,85.59,1130.2,468.7,295,4.97,0,133.1,1042
51750,19.98,85.34,883.9,379.9,361,3.45,0,132.4,1042
51780,22.32,85.52,1081.3,406.1,380,9.52,0,131.3,1042
51810,24.43,86.06,1052.4,413.8,305,11.83,0,131.9,1042
51840,21.13,85.92,807.7,220.3,390,5.43,0,132.0,1042
51870,21.60,85.70,1109.2,433.8,269,4.20,0,131.9,1042
51900,19.84,85.86,953.8,330.0,290,5.16,1,132.1,1042
51930,23.40,85.93,939.3,335.2,366,7.04,0,132.3,1042
51960,23.60,86.24,627.1,177.3,297,6.14,1,132.2,1042
51990,18.99,86.01,738.2,210.1,247,3.35,0,132.8,1042
52020,20.39,86.42,820.1,334.9,343,6.89,0,131.6,1042
52050,23.11,86.37,938.0,306.4,340,9.84,0,131.3,1042
52080,21.11,86.62,692.8,205.2,208,4.32,0,131.7,1042
52110,21.57,86.46,1036.2,395.0,230,5.90,0,132.9,1042
52140,20.29,86.58,1040.2,377.7,202,3.83,0,133.1,1042
52170,15.55,86.31,917.6,222.6,279,7.88,0,134.2,1042
52200,19.59,86.82,1074.3,352.1,217,3.22,0,134.7,1042
52230,12.56,86.88,920.0,247.4,200,5.79,0,133.9,1042
52260,12.47,87.35,899.5,259.4,290,1.00,0,133.2,1042
52290,15.12,87.49,966.9,340.1,204,6.20,0,132.5,1042
52320,12.91,87.54,656.0,264.4,228,3.77,0,131.9,1042
52350,14.05,87.27,890.9,371.1,242,3.43,0,131.1,1042
52380,12.45,87.10,1001.4,416.0,229,1.72,0,132.1,1042
52410,9.72,87.47,979.2,362.4,213,1.00,0,132.8,1042
52440,8.75,87.78,901.3,295.8,201,1.00,0,133.1,1042
52470,11.99,87.46,657.5,242.4,151,2.63,0,133.6,1042
52500,7.75,87.75,971.7,386.5,220,1.00,0,133.8,1042
52530,9.60,88.25,956.6,372.1,116,1.00,1,134.2,1042
52560,7.77,88.43,843.7,271.6,129,1.00,0,134.4,1042
52590,11.41,88.61,722.7,225.3,71,1.00,0,133.4,1042
52620,6.26,88.39,839.7,311.0,92,1.00,0,133.6,1042
52650,11.05,88.45,675.0,295.3,149,4.57,0,134.8,1042
52680,9.17,88.15,962.2,382.8,134,3.34,0,134.8,1042
52710,11.69,88.13,875.6,314.6,159,3.14,0,134.9,1042
52740,9.85,88.41,652.5,238.3,149,1.00,1,134.5,1042
52770,11.79,88.29,625.8,182.4,159,1.55,0,133.5,1042
52800,6.06,88.79,659.1,223.5,75,1.00,0,133.5,1042
52830,9.90,88.52,949.0,381.0,107,1.00,0,134.3,1042
52860,9.74,88.61,821.0,273.2,101,1.00,0,133.5,1042
52890,3.66,88.86,672.3,203.6,75,1.00,0,132.8,1042
52920,5.63,89.07,937.3,336.8,147,1.00,0,133.7,1042
52950,4.71,89.10,674.1,213.0,35,1.00,0,133.8,1042
52980,6.36,89.49,765.0,300.2,20,1.00,0,133.0,1042
53010,6.15,89.77,738.0,258.2,55,1.00,0,132.7,1042
53040,8.21,89.83,845.7,359.9,123,1.00,0,133.0,1042
53070,7.97,89.93,620.6,207.1,74,1.00,0,132.2,1042
53100,10.27,90.12,1041.3,286.1,31,1.79,0,132.7,1042
53130,5.91,90.47,586.6,184.6,66,1.00,0,133.9,1042
53160,8.43,90.14,927.1,389.7,149,3.63,0,134.8,1042
53190,8.41,89.96,699.7,225.7,43,1.00,0,135.7,1042
53220,5.83,90.14,700.3,184.8,33,1.00,0,135.5,1042
53250,3.95,90.26,615.7,259.2,151,1.00,0,134.4,1042
53280,9.70,90.05,923.3,284.7,73,4.16,0,135.3,1042
53310,7.90,89.83,925.9,293.8,87,1.00,0,135.6,1042
53340,8.72,89.49,886.0,259.7,47,1.26,0,134.7,1042
53370,9.73,89.17,776.3,242.2,132,2.57,0,135.8,1042
53400,5.02,89.52,683.6,230.8,170,1.00,0,136.9,1042
53430,6.13,89.40,943.3,417.0,101,1.00,0,138.0,1042
53460,10.88,89.87,1002.4,307.2,121,1.00,0,137.1,1042
53490,6.51,89.97,944.0,399.3,153,1.00,0,136.9,1042
53520,8.06,90.26,704.4,276.6,131,2.90,0,138.0,1042
53550,8.81,90.02,844.9,331.9,90,4.08,0,137.0,1042
53580,7.14,90.29,1003.1,262.6,169,1.00,0,137.2,1042
53610,9.16,90.36,666.0,238.7,99,1.87,0,136.8,1042
53640,13.05,90.82,783.5,240.1,153,5.03,0,136.1,1042
53670,6.11,91.15,783.0,259.2,163,1.00,0,136.2,1042
53700,14.06,91.56,529.1,154.6,164,1.00,0,135.7,1042
53730,7.95,91.21,922.9,264.1,138,2.66,0,135.2,1042
53760,10.06,91.59,630.7,263.0,142,1.00,0,134.7,1042
53790,14.44,91.43,598.9,245.8,144,7.27,1,135.0,1042
53820,10.02,91.48,775.3,274.8,228,1.00,0,135.3,1042
53850,11.22,91.52,558.2,212.8,248,3.17,0,135.2,1042
53880,13.25,91.58,987.2,291.6,193,6.20,0,136.3,1042
53910,14.05,91.85,821.3,332.4,271,4.90,0,136.8,1042
53940,15.32,91.51,986.7,360.4,164,7.09,0,137.8,1042
53970,12.20,91.33,993.2,414.5,281,1.00,0,136.7,1042
54000,13.99,91.25,836.0,259.3,187,6.57,1,136.1,1042
54030,17.79,91.51,926.5,295.3,227,2.16,0,134.9,1042
54060,16.38,91.18,904.1,265.1,294,8.40,0,135.9,1042
54090,14.40,90.92,877.2,266.9,232,5.09,0,135.1,1042
54120,17.82,91.30,998.7,426.2,318,3.26,0,135.1,1042
54150,14.99,91.18,660.3,183.9,253,2.02,0,134.9,1042
54180,15.04,91.16,807.6,221.7,298,5.02,0,135.8,1042
54210,14.76,91.69,731.6,304.1,313,6.87,0,134.8,1042
54240,20.55,91.53,955.4,418.9,246,10.13,0,134.5,1042
54270,20.95,91.81,568.4,214.4,287,10.23,0,133.5,1042
54300,19.30,91.56,513.0,172.9,325,4.42,0,134.2,1042
54330,18.61,91.51,660.4,195.2,322,3.15,0,133.9,1042
54360,16.98,91.93,499.1,168.8,399,5.90,0,134.2,1042
54390,17.94,91.88,790.0,277.6,274,8.83,0,134.3,1042
54420,17.58,91.61,797.3,287.2,345,6.10,0,135.4,1042
54450,19.81,70.57,578.1,202.4,397,7.35,0,135.3,1042
54480,24.19,70.90,599.5,234.8,339,10.23,0,134.7,1042
54510,23.94,70.66,637.1,222.2,383,6.80,0,134.1,1042
54540,17.52,70.83,488.1,216.7,394,8.90,0,133.2,1042
54570,20.53,70.85,887.8,322.9,400,3.84,0,132.9,1042
54600,21.17,71.18,934.3,395.6,344,10.58,0,133.4,1042
54630,21.61,70.93,850.1,331.2,393,5.33,0,134.1,1042
54660,19.59,70.85,784.1,270.3,433,4.71,0,133.7,1042
54690,20.67,71.02,654.2,287.1,378,8.06,0,133.0,1042
54720,21.75,71.28,500.3,165.3,410,4.54,0,132.9,1042
54750,22.48,71.71,604.7,212.4,373,7.33,0,134.0,1042
54780,23.00,71.49,681.2,201.9,359,11.54,0,133.1,1042
54810,25.03,43.62,512.3,154.8,372,8.92,0,133.2,1042
54840,20.29,43.77,718.3,306.7,377,6.06,0,132.5,1042
54870,19.21,43.44,676.7,253.0,368,4.15,0,133.4,1042
54900,22.08,43.69,648.9,245.3,352,7.68,0,134.3,1042
54930,20.75,43.79,595.4,204.7,451,4.35,0,135.1,1042
54960,21.06,44.26,684.9,199.2,383,7.94,0,134.3,1042
54990,19.91,44.06,765.6,301.2,373,4.04,0,135.1,1042
55020,22.65,44.51,844.1,311.1,411,7.80,0,134.2,1042
55050,24.99,44.61,627.6,223.3,331,12.86,0,134.8,1042
55080,18.20,45.05,684.6,298.9,381,7.85,0,134.3,1042
55110,19.60,45.11,501.1,204.6,389,8.20,0,135.2,1042
55140,19.64,45.55,859.1,337.5,376,5.41,0,134.2,1042
55170,20.86,45.97,901.2,292.8,356,6.55,0,134.9,1042
55200,18.84,45.81,842.3,290.8,443,3.93,0,134.6,1042
55230,22.02,45.92,630.6,268.5,432,4.80,0,134.3,1042
55260,22.15,45.77,778.6,243.9,349,8.59,0,133.2,1042
55290,19.60,45.43,904.1,268.0,299,10.68,0,134.2,1042
55320,21.65,45.20,718.9,284.2,411,8.22,0,133.9,1042
55350,21.90,45.17,876.6,348.6,403,9.12,0,133.8,1042
55380,17.73,45.63,650.8,195.9,403,2.88,0,132.9,1042
55410,15.39,46.04,899.6,240.3,309,1.00,0,132.6,1042
55440,18.87,45.90,499.5,173.4,376,8.67,0,131.7,1042
55470,16.21,45.74,480.3,140.0,263,7.59,0,130.7,1042
55500,14.49,45.91,581.5,184.1,339,1.00,0,131.2,1042
55530,20.01,46.29,498.4,181.1,356,9.50,1,131.5,1042
55560,20.11,46.09,640.9,238.9,369,5.71,0,131.6,1042
55590,17.56,45.86,490.7,223.1,348,8.09,0,131.1,1042
55620,17.48,46.34,724.8,313.2,227,4.40,0,131.7,1042
55650,15.33,46.02,903.7,247.8,331,2.14,0,131.2,1042
55680,16.04,46.41,522.3,133.1,259,7.74,0,131.6,1042
55710,13.26,46.87,894.9,351.3,223,3.26,0,130.9,1042
55740,12.66,46.82,765.1,333.3,231,1.00,0,129.7,1042
55770,13.00,46.70,641.7,194.5,294,4.65,0,128.7,1042
55800,10.78,46.78,791.7,272.2,254,3.39,0,129.4,1042
55830,15.03,46.86,836.6,277.8,275,5.87,0,128.9,1042
55860,15.13,47.07,842.6,327.1,169,2.10,0,128.6,1042
55890,10.04,47.45,644.5,290.7,238,1.00,0,129.7,1042
55920,11.54,47.87,902.9,379.2,263,2.48,0,129.2,1042
55950,10.06,48.22,469.7,178.7,145,1.77,1,129.5,1042
55980,12.47,47.89,820.4,281.0,185,1.00,0,129.5,1042
56010,12.88,48.30,465.8,165.8,241,2.99,0,129.7,1042
56040,8.67,48.80,730.8,249.8,174,1.46,0,130.7,1042
56070,7.25,48.49,454.7,104.4,194,1.00,0,131.2,1042
56100,4.56,48.74,841.7,302.5,90,1.00,0,130.7,1042
56130,9.12,48.72,752.9,234.6,155,3.18,0,130.6,1042
56160,5.71,48.69,598.8,235.7,199,1.99,0,130.4,1042
56190,10.02,48.58,652.3,202.9,91,1.00,0,130.6,1042
56220,7.53,48.69,774.2,210.8,172,1.00,0,130.0,1042
56250,3.10,48.44,508.0,142.1,107,1.00,0,131.2,1042
56280,6.83,48.83,496.0,238.6,161,1.00,0,131.5,1042
56310,3.48,48.83,783.2,239.4,126,1.00,0,131.3,1042
56340,4.99,48.75,414.2,131.4,86,1.85,0,130.6,1042
56370,3.18,48.97,648.7,212.8,105,1.00,0,129.6,1042
56400,1.80,49.14,750.4,284.3,52,1.00,1,129.4,1042
56430,2.04,49.03,516.3,205.2,140,1.00,0,128.8,1042
56460,1.09,49.51,735.4,323.3,162,1.00,0,127.9,1042
56490,4.14,49.35,650.8,171.0,68,1.00,0,127.2,1042
56520,4.36,49.43,842.2,334.4,64,1.00,0,128.1,1042
56550,1.71,49.83,914.4,379.4,148,1.00,0,128.7,1042
56580,0.50,49.92,488.7,139.2,89,1.00,0,128.1,1042
56610,6.38,49.58,654.3,218.8,147,1.54,0,128.0,1042
56640,0.50,50.10,438.7,137.8,65,1.00,0,128.0,1042
56670,6.53,50.29,557.2,262.7,85,1.00,0,128.6,1042
56700,2.01,50.30,496.5,207.5,82,1.00,0,128.0,1042
56730,6.56,50.30,703.0,255.9,107,1.00,0,127.6,1042
56760,4.13,50.32,844.9,354.9,86,1.00,0,128.5,1042
56790,0.50,50.10,878.7,315.5,136,1.00,0,128.5,1042
56820,5.64,50.34,837.8,277.8,118,1.00,0,129.5,1042
56850,1.36,50.70,667.0,234.7,114,1.00,1,129.2,1042
56880,0.50,51.09,391.8,158.1,52,1.00,0,128.8,1042
56910,4.45,50.99,727.0,302.7,120,1.00,0,129.3,1042
56940,0.50,51.30,894.0,337.4,65,1.00,0,130.1,1042
56970,5.00,51.43,692.7,255.0,81,1.00,0,129.9,1042
57000,0.50,51.58,771.4,255.5,118,1.00,0,130.1,1042
57030,6.87,51.94,797.4,228.6,44,1.00,1,129.4,1042
57060,0.50,51.78,549.7,206.8,88,1.00,0,128.9,1042
57090,6.47,52.00,487.9,197.4,123,1.00,0,128.5,1042
57120,2.79,52.31,507.0,171.7,112,1.00,0,127.8,1042
57150,4.60,52.50,651.0,287.2,174,1.32,0,127.8,1042
57180,4.20,52.66,639.7,277.5,149,1.00,0,128.2,1042
57210,2.23,52.66,470.7,191.9,139,1.00,0,128.6,1042
57240,4.30,52.77,801.9,297.8,142,1.00,0,128.3,1042
57270,8.82,53.26,811.3,271.1,108,1.00,0,129.0,1042
57300,8.31,53.51,611.5,275.0,181,1.00,0,129.9,1042
57330,4.87,53.96,539.0,147.0,224,1.00,0,128.7,1042
57360,3.68,53.83,848.3,299.4,209,1.00,0,129.9,1042
57390,6.29,53.53,501.2,174.5,214,1.00,0,129.2,1042
57420,8.21,53.78,470.9,225.6,142,3.65,0,128.4,1042
57450,5.06,53.68,560.7,212.5,221,1.00,0,128.0,1042
57480,9.84,53.42,521.1,132.3,176,4.51,0,127.6,1042
57510,10.94,53.90,401.8,101.1,270,4.11,0,127.9,1042
57540,7.14,54.17,560.9,153.5,177,1.71,0,127.6,1042
57570,8.15,54.52,441.7,103.8,186,1.00,0,127.4,1042
57600,9.60,54.70,413.6,158.5,242,4.69,0,126.7,1042
57630,15.02,55.05,842.4,288.9,263,3.04,0,125.7,1042
57660,9.72,54.71,746.1,230.2,323,1.00,1,125.0,1042
57690,12.04,54.86,628.7,255.3,228,1.00,0,123.8,1042
57720,16.27,54.85,616.6,174.5,212,2.11,0,122.8,1042
57750,15.26,55.05,753.3,317.8,345,6.12,0,123.2,1042
57780,12.85,55.24,824.3,311.8,346,1.00,0,122.1,1042
57810,16.08,55.06,692.7,221.6,334,3.55,1,122.6,1042
57840,16.44,55.61,822.0,321.4,307,8.68,0,121.6,1042
57870,17.02,55.69,418.6,135.8,367,2.72,0,120.8,1042
57900,13.45,55.69,801.4,229.3,273,6.46,0,120.5,1042
57930,15.61,56.22,542.1,196.3,347,7.52,1,121.1,1042
57960,19.31,55.94,368.6,143.2,334,4.72,0,120.9,1042
57990,17.80,55.72,390.8,167.9,361,4.48,0,122.0,1042
58020,15.77,55.75,806.4,283.9,335,3.48,0,121.5,1042
58050,15.21,55.61,523.7,219.4,411,2.40,0,121.7,1042
58080,14.10,56.11,759.4,261.2,394,3.74,0,121.5,1042
58110,19.62,56.49,534.9,158.4,352,9.13,0,120.3,1042
58140,19.19,56.35,759.0,322.4,368,4.74,0,119.2,1042
58170,20.03,56.25,734.6,216.3,342,6.18,0,118.5,1042
58200,20.35,56.20,808.2,292.5,376,7.43,0,117.9,1042
58230,18.62,56.72,761.9,236.6,353,5.42,0,116.9,1042
58260,18.13,57.06,604.6,179.8,448,7.78,0,116.1,1042
58290,22.60,57.01,647.4,280.8,321,5.50,0,115.8,1042
58320,15.37,57.18,774.7,245.4,413,1.21,0,116.3,1042
58350,18.68,57.01,552.1,208.8,420,5.13,0,116.5,1042
58380,21.07,56.74,354.2,111.2,424,11.59,0,117.5,1042
58410,21.05,56.59,669.8,286.6,452,8.08,0,117.0,1042
58440,18.75,56.55,486.1,222.7,349,7.00,0,117.4,1042
58470,17.76,56.78,415.9,165.6,409,8.57,0,117.8,1042
58500,16.94,56.52,420.5,120.3,379,5.39,0,116.8,1042
58530,16.85,57.05,847.6,232.4,355,5.29,0,118.0,1042
58560,21.50,57.53,572.7,186.0,453,8.93,0,117.8,1042
58590,15.39,58.01,411.1,130.9,403,5.75,0,118.6,1042
58620,19.07,58.42,382.8,154.7,351,6.71,0,118.6,1042
58650,20.27,58.94,593.4,156.0,379,6.50,0,118.7,1042
58680,20.70,58.72,396.9,131.3,329,6.35,0,119.2,1042
58710,19.46,58.41,443.8,169.1,355,4.29,0,119.1,1042
58740,20.33,58.15,816.4,330.7,398,9.15,0,118.7,1042
58770,16.30,58.27,368.5,167.8,385,4.20,0,118.0,1042
58800,18.20,58.64,597.2,197.8,403,3.65,0,117.5,1042
58830,20.28,58.46,607.5,264.7,412,10.74,0,118.6,1042
58860,18.42,58.97,817.3,313.0,337,7.75,0,119.2,1042
58890,19.99,58.85,679.0,202.4,377,10.59,0,119.8,1042
58920,19.26,58.85,652.1,186.9,427,4.78,0,119.9,1042
58950,16.43,59.13,698.0,245.0,310,3.32,0,119.7,1042
58980,19.80,59.30,336.6,156.8,299,8.91,0,120.1,1042
59010,12.92,59.81,339.1,111.0,337,5.01,0,119.2,1042
59040,18.28,60.04,654.7,206.1,265,2.02,0,118.6,1042
59070,16.22,59.78,516.1,163.6,281,7.27,0,119.0,1042
59100,12.81,59.46,805.5,253.5,252,2.53,0,118.9,1042
59130,14.87,59.46,789.3,273.8,305,5.00,0,117.8,1042
59160,14.83,59.12,400.9,156.3,286,3.32,0,118.1,1042
59190,16.54,59.13,588.8,242.0,331,8.92,0,118.6,1042
59220,10.46,59.28,750.9,239.4,261,1.00,0,117.5,1042
59250,13.57,59.70,574.9,143.4,231,2.99,0,116.6,1042
59280,8.13,60.10,618.2,221.0,319,1.00,0,116.9,1042
59310,9.82,59.98,727.2,226.1,238,1.00,0,116.1,1042
59340,11.02,60.46,317.6,85.7,211,1.00,0,117.1,1042
59370,6.75,60.18,489.1,204.2,212,1.00,0,117.3,1042
59400,13.01,59.93,540.4,180.8,204,3.89,0,117.5,1042
59430,8.20,60.42,458.7,190.4,186,3.69,0,116.7,1042
59460,9.39,60.20,327.3,107.1,207,1.00,0,117.0,1042
59490,5.89,60.22,606.6,180.8,257,1.00,0,116.8,1042
59520,9.56,60.10,343.6,108.5,185,1.00,0,117.0,1042
59550,9.02,59.83,772.9,312.3,169,4.36,1,118.1,1042
59580,10.62,59.65,763.0,256.5,178,1.00,0,117.7,1042
59610,10.26,59.76,406.6,141.5,229,1.00,0,117.1,1042
59640,4.74,60.03,569.9,164.2,200,1.00,0,116.7,1042
59670,7.51,59.87,792.7,272.1,219,1.00,0,116.4,1042
59700,5.56,60.36,555.8,173.8,118,1.00,0,115.4,1042
59730,1.25,60.59,677.4,215.5,222,1.00,0,115.0,1042
59760,3.74,60.63,586.4,142.6,133,1.00,0,114.2,1042
59790,3.81,60.79,377.5,98.0,153,1.00,0,114.1,1042
59820,5.24,60.83,301.4,123.2,132,1.00,0,114.8,1042
59850,4.54,60.82,790.2,296.4,165,1.00,0,113.7,1042
